StandingTackle,Finishing,Composure,LongPassing,ShortPassing,SprintSpeed,HeadingAccuracy,Positioning,Aggression,Overall,LongShots,Marking,Jumping,GKHandling,Vision,Agility,GKReflexes,GKDiving,Balance,GKKicking,Dribbling,Age,Volleys,Strength,Stamina,Interceptions,Crossing,Penalties,BallControl,Acceleration,ShotPower,SlidingTackle,GKPositioning,Curve,Reactions,ID,RWB,RM,RS,LAM,CAM,RCM,LWB,LDM,CM,CDM,ST,RDM,CF,LF,LB,GK,RAM,RCB,LCB,CB,LS,LCM,RW,LM,LW,RF,RB
62.0,51.0,57.0,53.0,63.0,66.0,47.0,54.0,60.0,64.0,51.0,62.0,62.0,15.0,49.0,71.0,14.0,6.0,64.0,9.0,63.0,19.0,49.0,58.0,67.0,56.0,67.0,53.0,66.0,70.0,65.0,63.0,14.0,56.0,66.0,228651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
65.0,27.0,59.0,57.0,58.0,74.0,52.0,54.0,71.0,64.0,31.0,64.0,57.0,12.0,42.0,67.0,15.0,6.0,66.0,10.0,40.0,22.0,33.0,63.0,80.0,67.0,61.0,46.0,52.0,72.0,48.0,68.0,15.0,39.0,63.0,209452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,43.0,54.0,32.0,54.0,72.0,55.0,31.0,59.0,64.0,36.0,64.0,79.0,13.0,45.0,67.0,8.0,11.0,74.0,15.0,52.0,21.0,31.0,59.0,74.0,62.0,58.0,39.0,57.0,75.0,35.0,62.0,15.0,48.0,63.0,224300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,56.0,55.0,64.0,67.0,66.0,57.0,49.0,57.0,64.0,65.0,51.0,67.0,6.0,58.0,76.0,6.0,6.0,72.0,7.0,70.0,26.0,56.0,70.0,73.0,48.0,62.0,63.0,66.0,67.0,72.0,55.0,15.0,60.0,58.0,190508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,57.0,63.0,60.0,66.0,77.0,45.0,60.0,46.0,64.0,64.0,48.0,75.0,11.0,62.0,90.0,14.0,13.0,87.0,7.0,72.0,23.0,52.0,49.0,61.0,52.0,62.0,66.0,69.0,80.0,73.0,59.0,13.0,72.0,63.0,204845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,64.0,56.0,46.0,61.0,85.0,52.0,54.0,30.0,64.0,66.0,19.0,54.0,12.0,61.0,79.0,13.0,8.0,80.0,7.0,68.0,22.0,61.0,67.0,60.0,14.0,58.0,64.0,56.0,90.0,65.0,16.0,16.0,69.0,55.0,226861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.0,56.0,67.0,66.0,69.0,67.0,47.0,53.0,52.0,64.0,54.0,52.0,59.0,14.0,65.0,64.0,16.0,13.0,72.0,12.0,67.0,21.0,48.0,58.0,67.0,49.0,62.0,50.0,64.0,66.0,63.0,58.0,10.0,67.0,56.0,219952.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,20.0,38.0,30.0,32.0,42.0,11.0,12.0,30.0,64.0,18.0,20.0,63.0,63.0,32.0,44.0,64.0,63.0,50.0,61.0,11.0,22.0,18.0,60.0,38.0,20.0,19.0,22.0,20.0,49.0,25.0,18.0,65.0,14.0,60.0,220720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,29.0,53.0,43.0,42.0,31.0,70.0,40.0,63.0,64.0,24.0,64.0,65.0,14.0,53.0,28.0,10.0,7.0,45.0,10.0,37.0,31.0,26.0,76.0,73.0,63.0,41.0,28.0,55.0,30.0,39.0,62.0,6.0,22.0,60.0,156464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,63.0,62.0,58.0,61.0,67.0,60.0,61.0,59.0,64.0,60.0,48.0,60.0,11.0,60.0,76.0,15.0,9.0,74.0,10.0,69.0,23.0,55.0,57.0,49.0,49.0,63.0,71.0,67.0,74.0,64.0,40.0,10.0,65.0,58.0,225584.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,55.0,59.0,49.0,66.0,66.0,33.0,63.0,41.0,64.0,46.0,28.0,80.0,14.0,62.0,89.0,12.0,8.0,88.0,10.0,67.0,22.0,47.0,42.0,64.0,25.0,56.0,57.0,65.0,75.0,57.0,26.0,14.0,52.0,58.0,233520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10.0,11.0,34.0,33.0,32.0,49.0,12.0,12.0,23.0,64.0,9.0,11.0,68.0,60.0,32.0,44.0,68.0,59.0,57.0,63.0,12.0,23.0,12.0,60.0,30.0,22.0,15.0,20.0,18.0,38.0,21.0,15.0,64.0,22.0,61.0,235312.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16.0,62.0,55.0,53.0,59.0,77.0,55.0,59.0,50.0,64.0,52.0,18.0,61.0,13.0,56.0,82.0,8.0,11.0,81.0,11.0,63.0,27.0,54.0,59.0,67.0,19.0,67.0,53.0,64.0,78.0,58.0,16.0,9.0,47.0,53.0,202033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60.0,27.0,61.0,39.0,41.0,49.0,61.0,36.0,78.0,64.0,20.0,64.0,82.0,10.0,49.0,44.0,6.0,8.0,66.0,7.0,31.0,32.0,15.0,88.0,66.0,55.0,28.0,27.0,43.0,52.0,31.0,65.0,13.0,31.0,59.0,193073.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.0,54.0,38.0,50.0,62.0,83.0,29.0,53.0,29.0,64.0,49.0,21.0,76.0,14.0,44.0,88.0,10.0,7.0,86.0,9.0,70.0,24.0,18.0,59.0,73.0,29.0,60.0,40.0,66.0,87.0,53.0,28.0,14.0,34.0,52.0,197170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,35.0,64.0,61.0,65.0,52.0,63.0,49.0,65.0,64.0,34.0,62.0,70.0,12.0,49.0,59.0,16.0,6.0,53.0,16.0,53.0,33.0,45.0,73.0,78.0,63.0,44.0,29.0,60.0,51.0,56.0,61.0,10.0,50.0,61.0,135218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,65.0,57.0,70.0,74.0,45.0,32.0,62.0,38.0,64.0,41.0,32.0,56.0,15.0,66.0,61.0,13.0,11.0,70.0,16.0,67.0,33.0,40.0,60.0,34.0,33.0,71.0,46.0,68.0,37.0,50.0,38.0,12.0,52.0,64.0,217650.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,21.0,57.0,50.0,48.0,79.0,58.0,18.0,83.0,64.0,33.0,57.0,78.0,7.0,38.0,59.0,11.0,11.0,58.0,7.0,29.0,29.0,31.0,82.0,72.0,60.0,46.0,28.0,42.0,77.0,48.0,62.0,16.0,27.0,54.0,181298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,56.0,54.0,67.0,69.0,65.0,55.0,54.0,50.0,64.0,53.0,53.0,68.0,6.0,67.0,76.0,16.0,6.0,74.0,6.0,65.0,25.0,43.0,52.0,60.0,56.0,57.0,48.0,66.0,70.0,56.0,59.0,13.0,63.0,50.0,199475.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,31.0,59.0,47.0,53.0,72.0,65.0,38.0,60.0,64.0,24.0,66.0,60.0,9.0,30.0,52.0,15.0,12.0,57.0,12.0,45.0,21.0,27.0,65.0,63.0,62.0,55.0,37.0,54.0,72.0,29.0,64.0,9.0,32.0,57.0,219956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,35.0,62.0,53.0,61.0,77.0,57.0,48.0,66.0,64.0,32.0,64.0,66.0,16.0,39.0,67.0,11.0,16.0,64.0,8.0,57.0,21.0,31.0,64.0,61.0,58.0,65.0,36.0,60.0,68.0,46.0,64.0,15.0,41.0,61.0,222773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12.0,12.0,44.0,22.0,23.0,52.0,14.0,14.0,32.0,64.0,12.0,11.0,73.0,59.0,37.0,45.0,68.0,67.0,52.0,59.0,11.0,29.0,13.0,57.0,37.0,24.0,12.0,41.0,25.0,44.0,23.0,11.0,62.0,20.0,54.0,184630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,27.0,57.0,53.0,58.0,88.0,56.0,43.0,54.0,64.0,29.0,59.0,41.0,16.0,39.0,66.0,9.0,10.0,64.0,9.0,53.0,25.0,28.0,59.0,76.0,52.0,58.0,35.0,61.0,90.0,46.0,61.0,9.0,35.0,52.0,201527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15.0,17.0,27.0,24.0,27.0,46.0,15.0,12.0,21.0,64.0,19.0,10.0,63.0,64.0,32.0,48.0,65.0,65.0,52.0,59.0,12.0,19.0,14.0,48.0,28.0,8.0,13.0,28.0,15.0,41.0,25.0,12.0,60.0,15.0,62.0,222263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,63.0,55.0,60.0,64.0,71.0,51.0,56.0,58.0,64.0,68.0,59.0,73.0,15.0,66.0,75.0,9.0,8.0,64.0,8.0,68.0,28.0,55.0,69.0,75.0,57.0,67.0,60.0,66.0,69.0,82.0,60.0,9.0,68.0,61.0,222519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48.0,52.0,60.0,58.0,63.0,82.0,33.0,53.0,31.0,64.0,55.0,44.0,51.0,11.0,62.0,78.0,9.0,14.0,79.0,16.0,68.0,19.0,48.0,33.0,58.0,50.0,59.0,60.0,67.0,80.0,62.0,46.0,11.0,69.0,49.0,228408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
35.0,55.0,56.0,59.0,62.0,67.0,39.0,63.0,37.0,64.0,58.0,30.0,58.0,13.0,62.0,74.0,10.0,14.0,76.0,9.0,67.0,24.0,53.0,58.0,73.0,44.0,63.0,63.0,66.0,73.0,63.0,32.0,12.0,62.0,46.0,210490.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,64.0,62.0,49.0,60.0,80.0,44.0,55.0,70.0,64.0,46.0,58.0,68.0,7.0,46.0,64.0,9.0,13.0,67.0,10.0,62.0,20.0,33.0,77.0,76.0,64.0,53.0,35.0,63.0,85.0,59.0,60.0,14.0,47.0,57.0,222266.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,46.0,55.0,67.0,67.0,54.0,61.0,45.0,83.0,64.0,54.0,55.0,58.0,14.0,58.0,46.0,15.0,16.0,49.0,14.0,55.0,27.0,54.0,82.0,65.0,63.0,56.0,49.0,61.0,49.0,68.0,48.0,12.0,52.0,55.0,207675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,40.0,55.0,54.0,60.0,56.0,66.0,49.0,63.0,64.0,46.0,64.0,32.0,13.0,39.0,39.0,7.0,13.0,33.0,10.0,45.0,25.0,29.0,89.0,67.0,67.0,54.0,42.0,56.0,52.0,60.0,70.0,8.0,48.0,69.0,219451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.0,45.0,54.0,64.0,66.0,54.0,33.0,52.0,65.0,64.0,53.0,46.0,88.0,10.0,69.0,77.0,11.0,8.0,91.0,14.0,62.0,24.0,32.0,60.0,72.0,56.0,60.0,36.0,68.0,62.0,52.0,55.0,9.0,68.0,58.0,204348.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,21.0,60.0,54.0,57.0,62.0,65.0,33.0,63.0,64.0,18.0,62.0,58.0,9.0,50.0,47.0,10.0,7.0,58.0,13.0,56.0,24.0,19.0,75.0,64.0,59.0,58.0,31.0,58.0,67.0,31.0,66.0,14.0,56.0,54.0,208188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62.0,32.0,53.0,53.0,57.0,74.0,48.0,60.0,55.0,64.0,39.0,67.0,61.0,14.0,49.0,74.0,7.0,15.0,72.0,13.0,60.0,21.0,36.0,62.0,75.0,55.0,60.0,42.0,58.0,77.0,43.0,64.0,9.0,40.0,56.0,227900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38.0,60.0,66.0,65.0,68.0,75.0,50.0,65.0,38.0,64.0,62.0,33.0,49.0,12.0,65.0,80.0,6.0,12.0,81.0,14.0,67.0,18.0,52.0,50.0,63.0,39.0,62.0,53.0,67.0,77.0,58.0,38.0,8.0,58.0,60.0,233276.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,34.0,65.0,58.0,62.0,69.0,59.0,59.0,63.0,64.0,41.0,57.0,72.0,13.0,59.0,61.0,7.0,6.0,51.0,9.0,57.0,19.0,38.0,69.0,67.0,65.0,58.0,49.0,65.0,74.0,58.0,63.0,9.0,41.0,59.0,234814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,33.0,58.0,40.0,44.0,77.0,53.0,45.0,58.0,64.0,35.0,62.0,61.0,9.0,51.0,63.0,8.0,10.0,60.0,7.0,63.0,22.0,33.0,56.0,60.0,62.0,58.0,39.0,60.0,78.0,30.0,67.0,10.0,33.0,56.0,237374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
63.0,29.0,42.0,56.0,55.0,66.0,60.0,50.0,56.0,64.0,30.0,67.0,60.0,8.0,43.0,60.0,8.0,13.0,66.0,9.0,59.0,22.0,34.0,73.0,77.0,60.0,53.0,40.0,58.0,67.0,27.0,65.0,8.0,38.0,65.0,228415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,55.0,55.0,60.0,69.0,66.0,49.0,63.0,62.0,64.0,62.0,35.0,57.0,16.0,59.0,71.0,14.0,11.0,79.0,11.0,62.0,23.0,65.0,66.0,64.0,45.0,58.0,43.0,65.0,68.0,62.0,30.0,8.0,63.0,59.0,221504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59.0,31.0,55.0,61.0,65.0,65.0,54.0,42.0,46.0,64.0,45.0,56.0,66.0,7.0,47.0,66.0,5.0,15.0,85.0,14.0,60.0,26.0,32.0,47.0,72.0,59.0,74.0,38.0,66.0,62.0,57.0,62.0,5.0,29.0,61.0,232768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
64.0,34.0,48.0,45.0,64.0,74.0,49.0,60.0,48.0,64.0,22.0,62.0,78.0,13.0,58.0,75.0,8.0,12.0,70.0,13.0,67.0,23.0,30.0,61.0,75.0,55.0,64.0,37.0,66.0,77.0,52.0,65.0,11.0,34.0,46.0,214081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,48.0,55.0,61.0,68.0,71.0,36.0,49.0,49.0,64.0,47.0,32.0,57.0,8.0,65.0,82.0,10.0,10.0,63.0,11.0,65.0,22.0,45.0,44.0,66.0,31.0,55.0,40.0,71.0,74.0,54.0,30.0,13.0,49.0,55.0,224065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,64.0,49.0,20.0,35.0,67.0,68.0,65.0,70.0,64.0,64.0,23.0,69.0,16.0,54.0,53.0,14.0,7.0,48.0,6.0,61.0,31.0,63.0,83.0,70.0,29.0,48.0,67.0,65.0,53.0,70.0,16.0,11.0,68.0,55.0,165185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,68.0,54.0,43.0,50.0,84.0,61.0,68.0,48.0,64.0,56.0,37.0,88.0,13.0,56.0,80.0,14.0,12.0,72.0,11.0,65.0,26.0,51.0,75.0,84.0,31.0,55.0,50.0,64.0,82.0,65.0,24.0,10.0,53.0,51.0,219458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27.0,62.0,54.0,47.0,64.0,78.0,58.0,64.0,63.0,64.0,59.0,15.0,80.0,7.0,52.0,72.0,10.0,10.0,69.0,9.0,63.0,19.0,62.0,66.0,62.0,14.0,55.0,62.0,58.0,82.0,64.0,18.0,8.0,54.0,54.0,230978.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,69.0,58.0,34.0,52.0,68.0,60.0,61.0,43.0,64.0,58.0,14.0,68.0,8.0,51.0,67.0,9.0,13.0,67.0,10.0,64.0,17.0,64.0,64.0,53.0,21.0,42.0,65.0,65.0,68.0,66.0,16.0,7.0,62.0,56.0,236610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,35.0,65.0,60.0,68.0,81.0,50.0,61.0,72.0,64.0,59.0,49.0,60.0,12.0,62.0,67.0,10.0,11.0,48.0,11.0,66.0,23.0,47.0,63.0,66.0,60.0,56.0,40.0,62.0,78.0,63.0,50.0,9.0,55.0,61.0,209475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61.0,47.0,56.0,61.0,64.0,71.0,50.0,50.0,67.0,64.0,42.0,62.0,74.0,11.0,58.0,66.0,14.0,15.0,72.0,7.0,58.0,30.0,58.0,68.0,66.0,61.0,63.0,61.0,62.0,68.0,48.0,62.0,10.0,51.0,64.0,184901.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,36.0,52.0,50.0,57.0,76.0,42.0,64.0,54.0,64.0,30.0,50.0,55.0,8.0,45.0,72.0,16.0,8.0,69.0,8.0,65.0,27.0,22.0,72.0,74.0,56.0,65.0,37.0,66.0,81.0,37.0,62.0,13.0,60.0,59.0,216134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28.0,64.0,47.0,48.0,58.0,75.0,48.0,64.0,31.0,64.0,57.0,27.0,70.0,13.0,49.0,81.0,13.0,11.0,79.0,6.0,70.0,22.0,57.0,48.0,61.0,22.0,51.0,51.0,68.0,78.0,48.0,26.0,7.0,49.0,64.0,221767.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,26.0,52.0,35.0,49.0,61.0,67.0,43.0,64.0,64.0,25.0,61.0,71.0,5.0,38.0,42.0,12.0,11.0,57.0,9.0,36.0,18.0,35.0,63.0,63.0,58.0,33.0,47.0,45.0,54.0,49.0,64.0,11.0,37.0,56.0,237383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,60.0,61.0,42.0,58.0,75.0,63.0,59.0,53.0,64.0,52.0,18.0,72.0,8.0,48.0,73.0,7.0,10.0,59.0,15.0,68.0,20.0,54.0,74.0,63.0,12.0,28.0,57.0,65.0,76.0,62.0,19.0,10.0,38.0,54.0,229448.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.0,61.0,60.0,41.0,53.0,80.0,53.0,61.0,55.0,64.0,51.0,24.0,59.0,7.0,54.0,75.0,15.0,14.0,64.0,6.0,67.0,20.0,48.0,60.0,65.0,10.0,49.0,68.0,61.0,81.0,72.0,17.0,8.0,41.0,63.0,234824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
63.0,55.0,54.0,61.0,65.0,64.0,54.0,52.0,70.0,64.0,70.0,54.0,69.0,12.0,60.0,74.0,12.0,9.0,70.0,8.0,61.0,25.0,56.0,68.0,81.0,64.0,57.0,55.0,64.0,68.0,71.0,60.0,9.0,58.0,61.0,193608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.0,46.0,62.0,58.0,62.0,79.0,46.0,65.0,47.0,64.0,42.0,58.0,72.0,16.0,62.0,76.0,10.0,12.0,77.0,9.0,68.0,22.0,41.0,57.0,65.0,63.0,65.0,49.0,66.0,81.0,54.0,57.0,9.0,55.0,57.0,211785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
