,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
12720,58.0,17.0,64.0,43.0,45.0,15.0,47.0,54.0,15.0,6.0,64.0,43.0,68.0,56.0,79.0,16.0,78.0,18.0,63.0,48.0,34.0,85.0,J. Lindner,54.0,45.0,63,59.0,61.0,54.0,61.0,15.0,16.0,78.0,16.0,30,63.0
12721,11.0,13.0,65.0,60.0,50.0,62.0,38.0,27.0,58.0,63.0,37.0,13.0,19.0,12.0,43.0,15.0,53.0,10.0,22.0,32.0,32.0,51.0,B. de Jong,12.0,20.0,63,78.0,18.0,12.0,17.0,20.0,60.0,55.0,65.0,24,33.0
12722,40.0,69.0,55.0,81.0,31.0,15.0,75.0,31.0,15.0,13.0,78.0,29.0,30.0,23.0,63.0,67.0,68.0,60.0,54.0,55.0,46.0,61.0,F. Fallatah,46.0,33.0,63,80.0,18.0,27.0,30.0,58.0,15.0,62.0,7.0,29,39.0
12723,26.0,65.0,49.0,71.0,30.0,14.0,50.0,63.0,11.0,11.0,65.0,31.0,34.0,18.0,55.0,64.0,61.0,62.0,59.0,47.0,52.0,61.0,M. Cichocki,60.0,35.0,63,73.0,24.0,27.0,24.0,61.0,7.0,61.0,11.0,26,33.0
12724,15.0,20.0,53.0,70.0,26.0,64.0,18.0,36.0,62.0,59.0,38.0,13.0,16.0,13.0,35.0,20.0,46.0,29.0,17.0,57.0,23.0,47.0,A. Kanibolotskyi,16.0,23.0,63,56.0,18.0,17.0,14.0,19.0,59.0,46.0,67.0,30,17.0
12725,28.0,62.0,60.0,75.0,45.0,13.0,68.0,53.0,12.0,13.0,70.0,36.0,51.0,37.0,70.0,61.0,53.0,63.0,48.0,48.0,52.0,65.0,J. Wilson,59.0,49.0,63,36.0,33.0,38.0,49.0,65.0,6.0,61.0,8.0,29,49.0
12726,42.0,60.0,63.0,48.0,62.0,6.0,55.0,71.0,11.0,5.0,58.0,59.0,63.0,51.0,72.0,64.0,79.0,61.0,66.0,70.0,68.0,62.0,O. Güçtekin,48.0,47.0,63,46.0,37.0,51.0,59.0,53.0,11.0,60.0,12.0,19,58.0
12727,49.0,14.0,56.0,50.0,52.0,6.0,38.0,54.0,8.0,13.0,55.0,45.0,58.0,58.0,59.0,20.0,65.0,20.0,61.0,52.0,35.0,64.0,L. Suárez,72.0,74.0,63,61.0,70.0,61.0,36.0,18.0,11.0,56.0,6.0,20,61.0
12728,11.0,19.0,49.0,53.0,28.0,67.0,25.0,33.0,59.0,49.0,28.0,19.0,18.0,14.0,47.0,16.0,68.0,18.0,32.0,40.0,21.0,41.0,L. Burge,19.0,31.0,63,56.0,14.0,5.0,12.0,11.0,61.0,42.0,69.0,25,13.0
12729,36.0,66.0,59.0,65.0,42.0,14.0,54.0,59.0,7.0,11.0,56.0,37.0,58.0,38.0,60.0,68.0,62.0,65.0,58.0,52.0,46.0,66.0,D. Poggenberg,55.0,49.0,63,61.0,35.0,42.0,57.0,58.0,13.0,67.0,11.0,26,47.0
12730,31.0,63.0,58.0,60.0,39.0,14.0,57.0,45.0,12.0,10.0,68.0,40.0,59.0,29.0,70.0,67.0,73.0,56.0,60.0,51.0,27.0,74.0,B. Öksüz,51.0,42.0,63,69.0,32.0,52.0,58.0,65.0,6.0,73.0,11.0,22,35.0
12731,52.0,57.0,61.0,61.0,65.0,14.0,60.0,66.0,11.0,14.0,79.0,71.0,61.0,57.0,70.0,55.0,67.0,58.0,63.0,60.0,60.0,70.0,D. Campos,47.0,56.0,63,62.0,56.0,62.0,61.0,57.0,14.0,72.0,13.0,22,61.0
12732,24.0,65.0,53.0,74.0,38.0,9.0,61.0,55.0,13.0,14.0,63.0,27.0,38.0,26.0,28.0,65.0,35.0,62.0,42.0,60.0,39.0,50.0,C. Burgess,65.0,42.0,63,75.0,21.0,36.0,34.0,59.0,15.0,42.0,7.0,22,42.0
12733,49.0,39.0,59.0,43.0,61.0,15.0,45.0,59.0,6.0,14.0,45.0,70.0,70.0,60.0,64.0,31.0,64.0,57.0,71.0,56.0,59.0,55.0,Sito,38.0,58.0,63,34.0,59.0,58.0,66.0,43.0,10.0,58.0,13.0,21,65.0
12734,43.0,52.0,61.0,78.0,58.0,11.0,65.0,60.0,9.0,14.0,75.0,55.0,59.0,48.0,52.0,60.0,51.0,56.0,61.0,56.0,38.0,77.0,J. Hoffman,54.0,60.0,63,56.0,58.0,63.0,60.0,60.0,13.0,75.0,16.0,29,53.0
12735,37.0,38.0,51.0,34.0,54.0,12.0,36.0,56.0,7.0,9.0,69.0,50.0,65.0,50.0,91.0,40.0,91.0,36.0,60.0,53.0,52.0,81.0,E. Frear,23.0,49.0,63,81.0,49.0,56.0,67.0,35.0,13.0,85.0,15.0,27,42.0
12736,46.0,58.0,58.0,48.0,53.0,11.0,55.0,57.0,14.0,8.0,74.0,53.0,57.0,46.0,75.0,58.0,72.0,64.0,57.0,52.0,47.0,76.0,R. Peiponen,52.0,40.0,63,73.0,42.0,54.0,68.0,56.0,10.0,77.0,15.0,21,56.0
12737,54.0,52.0,60.0,61.0,66.0,14.0,48.0,62.0,9.0,12.0,66.0,64.0,67.0,48.0,82.0,47.0,83.0,45.0,60.0,69.0,54.0,75.0,G. Nutz,52.0,48.0,63,75.0,58.0,55.0,52.0,41.0,5.0,74.0,6.0,24,62.0
12738,44.0,25.0,50.0,32.0,58.0,10.0,27.0,58.0,15.0,9.0,55.0,53.0,69.0,43.0,82.0,27.0,75.0,32.0,67.0,50.0,52.0,79.0,M. Johnston,25.0,40.0,63,32.0,44.0,49.0,64.0,20.0,8.0,83.0,12.0,19,56.0
12739,25.0,60.0,63.0,45.0,57.0,6.0,62.0,59.0,8.0,6.0,82.0,60.0,45.0,23.0,64.0,68.0,79.0,59.0,43.0,58.0,25.0,79.0,Yu Ji Hoon,52.0,37.0,63,72.0,35.0,60.0,56.0,57.0,6.0,72.0,8.0,30,33.0
12740,34.0,63.0,61.0,74.0,36.0,8.0,67.0,62.0,13.0,15.0,56.0,40.0,31.0,42.0,31.0,67.0,58.0,55.0,44.0,55.0,48.0,46.0,L. Casanova,67.0,52.0,63,50.0,29.0,35.0,44.0,55.0,7.0,36.0,12.0,26,53.0
12741,26.0,64.0,59.0,81.0,37.0,16.0,75.0,61.0,15.0,14.0,68.0,57.0,54.0,43.0,43.0,65.0,55.0,60.0,55.0,64.0,52.0,61.0,M. Koj,60.0,32.0,63,69.0,33.0,36.0,64.0,64.0,15.0,60.0,15.0,24,55.0
12742,62.0,13.0,56.0,77.0,45.0,6.0,36.0,59.0,15.0,15.0,57.0,53.0,57.0,55.0,61.0,14.0,50.0,45.0,62.0,62.0,41.0,63.0,R. Espejord,62.0,55.0,63,74.0,65.0,62.0,42.0,17.0,12.0,58.0,8.0,22,64.0
12743,29.0,65.0,52.0,75.0,36.0,12.0,75.0,52.0,14.0,12.0,68.0,36.0,39.0,31.0,47.0,64.0,53.0,60.0,41.0,45.0,44.0,56.0,K. Toner,61.0,39.0,63,68.0,29.0,27.0,33.0,58.0,10.0,55.0,10.0,21,49.0
12744,34.0,45.0,53.0,47.0,64.0,13.0,55.0,66.0,6.0,7.0,73.0,62.0,63.0,50.0,87.0,38.0,74.0,28.0,55.0,61.0,62.0,82.0,M. Palacios,48.0,52.0,63,73.0,52.0,57.0,69.0,42.0,15.0,80.0,9.0,21,50.0
12745,38.0,52.0,60.0,42.0,67.0,7.0,60.0,67.0,10.0,16.0,91.0,56.0,53.0,60.0,65.0,54.0,82.0,59.0,53.0,56.0,63.0,53.0,Kim Seon Woo,41.0,39.0,63,66.0,48.0,54.0,36.0,61.0,11.0,61.0,12.0,25,64.0
12746,46.0,16.0,59.0,68.0,58.0,6.0,38.0,55.0,6.0,5.0,44.0,40.0,66.0,54.0,65.0,19.0,58.0,19.0,62.0,55.0,59.0,72.0,P. Yrizar,62.0,60.0,63,64.0,66.0,55.0,50.0,25.0,10.0,74.0,14.0,20,60.0
12747,35.0,62.0,64.0,63.0,30.0,8.0,55.0,66.0,8.0,5.0,64.0,37.0,35.0,23.0,43.0,63.0,66.0,64.0,57.0,58.0,67.0,62.0,Clemente,55.0,49.0,63,71.0,27.0,29.0,34.0,65.0,10.0,64.0,12.0,19,43.0
12748,61.0,24.0,54.0,54.0,55.0,12.0,45.0,59.0,9.0,14.0,50.0,48.0,61.0,60.0,66.0,16.0,71.0,20.0,63.0,52.0,44.0,60.0,Juan Delgado,58.0,62.0,63,67.0,68.0,62.0,46.0,17.0,10.0,66.0,13.0,24,71.0
12749,38.0,60.0,61.0,56.0,56.0,9.0,70.0,73.0,5.0,10.0,64.0,45.0,63.0,43.0,48.0,60.0,51.0,62.0,57.0,52.0,72.0,53.0,A. Romero,60.0,55.0,63,62.0,39.0,47.0,57.0,64.0,7.0,54.0,14.0,22,58.0
12750,61.0,18.0,58.0,69.0,47.0,13.0,32.0,55.0,6.0,7.0,49.0,48.0,52.0,67.0,58.0,15.0,66.0,26.0,57.0,55.0,41.0,75.0,J. Hornkamp,64.0,71.0,63,61.0,64.0,56.0,33.0,28.0,12.0,67.0,11.0,20,69.0
12751,55.0,33.0,57.0,45.0,60.0,6.0,39.0,63.0,7.0,6.0,52.0,48.0,67.0,62.0,66.0,32.0,80.0,35.0,66.0,49.0,51.0,70.0,Joan Monterde,39.0,47.0,63,51.0,63.0,54.0,54.0,31.0,5.0,73.0,8.0,20,66.0
12752,45.0,60.0,58.0,57.0,62.0,11.0,64.0,58.0,7.0,13.0,69.0,59.0,60.0,48.0,78.0,62.0,71.0,58.0,56.0,57.0,56.0,86.0,G. Somi,43.0,35.0,63,61.0,46.0,49.0,61.0,60.0,13.0,81.0,9.0,26,64.0
12753,57.0,55.0,54.0,63.0,64.0,11.0,69.0,68.0,8.0,11.0,60.0,48.0,59.0,59.0,63.0,59.0,59.0,56.0,58.0,55.0,66.0,71.0,G. Karlen,65.0,63.0,63,72.0,63.0,65.0,57.0,49.0,8.0,67.0,10.0,23,63.0
12754,46.0,20.0,61.0,68.0,62.0,12.0,54.0,59.0,8.0,7.0,65.0,30.0,58.0,59.0,61.0,24.0,57.0,22.0,57.0,45.0,42.0,66.0,G. Martin,67.0,57.0,63,61.0,61.0,62.0,34.0,24.0,15.0,66.0,7.0,27,67.0
12755,24.0,64.0,58.0,67.0,23.0,9.0,62.0,56.0,6.0,10.0,70.0,27.0,27.0,23.0,45.0,66.0,59.0,60.0,47.0,51.0,41.0,54.0,Luan,63.0,31.0,63,69.0,19.0,30.0,26.0,57.0,9.0,55.0,10.0,22,36.0
12756,46.0,56.0,61.0,63.0,59.0,12.0,63.0,68.0,7.0,8.0,64.0,41.0,68.0,41.0,66.0,59.0,40.0,58.0,68.0,70.0,61.0,67.0,Caio César,40.0,51.0,63,40.0,43.0,56.0,55.0,44.0,12.0,70.0,11.0,22,52.0
12757,30.0,66.0,57.0,60.0,43.0,12.0,56.0,54.0,6.0,11.0,69.0,36.0,62.0,28.0,63.0,67.0,71.0,59.0,55.0,56.0,39.0,66.0,F. Nadalín,56.0,48.0,63,63.0,27.0,55.0,59.0,60.0,7.0,69.0,12.0,20,31.0
12758,49.0,19.0,56.0,59.0,55.0,6.0,32.0,54.0,9.0,8.0,65.0,50.0,63.0,67.0,57.0,21.0,55.0,23.0,59.0,48.0,36.0,60.0,Uxío,73.0,76.0,63,63.0,65.0,60.0,39.0,14.0,10.0,59.0,13.0,27,63.0
12759,44.0,64.0,62.0,71.0,57.0,9.0,62.0,65.0,16.0,16.0,81.0,58.0,60.0,48.0,68.0,65.0,69.0,63.0,62.0,65.0,63.0,69.0,B. Comley,56.0,48.0,63,70.0,40.0,54.0,55.0,65.0,15.0,73.0,13.0,22,60.0
12760,25.0,64.0,56.0,75.0,37.0,13.0,59.0,41.0,6.0,14.0,61.0,32.0,49.0,25.0,57.0,65.0,62.0,60.0,46.0,44.0,29.0,67.0,A. Al Habib,63.0,38.0,63,72.0,33.0,39.0,32.0,61.0,9.0,57.0,9.0,25,28.0
12761,20.0,20.0,61.0,68.0,45.0,66.0,20.0,24.0,60.0,56.0,19.0,16.0,13.0,12.0,30.0,18.0,36.0,25.0,17.0,27.0,24.0,26.0,Hwang ByeongGeun,18.0,18.0,63,59.0,16.0,16.0,12.0,19.0,59.0,26.0,66.0,24,25.0
12762,31.0,62.0,57.0,73.0,33.0,14.0,64.0,56.0,6.0,7.0,62.0,34.0,63.0,32.0,52.0,65.0,82.0,63.0,62.0,67.0,53.0,75.0,L. Faye,50.0,24.0,63,69.0,26.0,57.0,59.0,64.0,14.0,68.0,6.0,20,56.0
12763,19.0,13.0,58.0,65.0,48.0,65.0,16.0,23.0,60.0,58.0,35.0,17.0,11.0,16.0,33.0,20.0,51.0,15.0,20.0,51.0,24.0,44.0,M. Al Furayj,13.0,18.0,63,65.0,18.0,15.0,19.0,18.0,63.0,46.0,65.0,30,18.0
12764,36.0,62.0,61.0,79.0,36.0,13.0,59.0,54.0,8.0,12.0,57.0,29.0,48.0,22.0,49.0,64.0,49.0,59.0,58.0,45.0,43.0,54.0,T. Blomeyer,63.0,33.0,63,55.0,26.0,22.0,31.0,60.0,10.0,55.0,14.0,22,40.0
12765,62.0,59.0,55.0,63.0,48.0,7.0,52.0,54.0,9.0,8.0,69.0,57.0,66.0,51.0,74.0,59.0,73.0,59.0,64.0,60.0,55.0,75.0,T. Mohr,45.0,37.0,63,59.0,64.0,53.0,63.0,54.0,11.0,78.0,11.0,22,61.0
12766,48.0,29.0,56.0,35.0,64.0,13.0,28.0,58.0,9.0,7.0,60.0,38.0,66.0,36.0,71.0,28.0,62.0,32.0,65.0,44.0,44.0,77.0,G. Whyte,45.0,46.0,63,46.0,57.0,55.0,55.0,24.0,10.0,81.0,13.0,22,63.0
12767,56.0,21.0,56.0,60.0,57.0,11.0,37.0,61.0,8.0,13.0,60.0,53.0,66.0,60.0,75.0,20.0,71.0,21.0,62.0,70.0,56.0,71.0,M. Kuzmanović,42.0,56.0,63,74.0,58.0,60.0,60.0,22.0,10.0,77.0,9.0,22,57.0
12768,27.0,63.0,54.0,72.0,33.0,12.0,57.0,58.0,14.0,12.0,58.0,23.0,39.0,24.0,48.0,65.0,60.0,64.0,46.0,49.0,46.0,63.0,K. Burger,64.0,39.0,63,57.0,17.0,23.0,50.0,60.0,11.0,55.0,10.0,23,46.0
12769,42.0,40.0,55.0,70.0,61.0,7.0,48.0,74.0,15.0,7.0,83.0,49.0,58.0,37.0,64.0,43.0,68.0,39.0,68.0,64.0,69.0,61.0,H. Miyazawa,41.0,49.0,63,53.0,43.0,44.0,59.0,40.0,13.0,59.0,8.0,29,52.0
12770,26.0,64.0,55.0,78.0,43.0,5.0,61.0,47.0,14.0,7.0,62.0,33.0,37.0,25.0,52.0,63.0,50.0,55.0,43.0,43.0,44.0,74.0,M. Camara,68.0,36.0,63,78.0,35.0,33.0,34.0,56.0,5.0,68.0,8.0,20,37.0
12771,33.0,62.0,63.0,69.0,40.0,15.0,67.0,58.0,8.0,16.0,69.0,39.0,56.0,25.0,60.0,64.0,70.0,60.0,60.0,56.0,54.0,65.0,O. Bernal,50.0,50.0,63,76.0,20.0,40.0,51.0,65.0,13.0,69.0,8.0,22,40.0
12772,33.0,60.0,62.0,65.0,63.0,7.0,68.0,67.0,13.0,10.0,69.0,41.0,61.0,44.0,73.0,62.0,74.0,58.0,63.0,53.0,65.0,57.0,B. Kirsch,53.0,43.0,63,62.0,39.0,47.0,45.0,66.0,7.0,64.0,12.0,22,43.0
12773,14.0,16.0,58.0,65.0,24.0,63.0,17.0,33.0,62.0,57.0,30.0,12.0,26.0,14.0,55.0,11.0,58.0,11.0,29.0,56.0,23.0,55.0,M. Sourzac,16.0,24.0,63,68.0,12.0,16.0,18.0,18.0,60.0,55.0,66.0,26,30.0
12774,33.0,57.0,56.0,87.0,31.0,10.0,65.0,55.0,9.0,13.0,65.0,32.0,52.0,46.0,43.0,65.0,51.0,60.0,52.0,58.0,55.0,59.0,Wang Jie,56.0,33.0,63,73.0,39.0,22.0,23.0,50.0,12.0,50.0,14.0,29,66.0
12775,57.0,15.0,61.0,68.0,58.0,16.0,36.0,44.0,9.0,16.0,77.0,37.0,62.0,54.0,86.0,20.0,90.0,40.0,64.0,60.0,40.0,78.0,S. Miller,55.0,58.0,63,62.0,64.0,57.0,36.0,24.0,10.0,80.0,15.0,30,63.0
12776,52.0,44.0,59.0,66.0,61.0,10.0,50.0,68.0,13.0,7.0,69.0,62.0,58.0,67.0,64.0,52.0,59.0,36.0,65.0,57.0,60.0,69.0,T. Arano,27.0,47.0,63,54.0,66.0,45.0,59.0,38.0,8.0,64.0,10.0,25,61.0
12777,22.0,62.0,59.0,73.0,24.0,7.0,64.0,52.0,7.0,11.0,64.0,33.0,44.0,24.0,51.0,64.0,58.0,61.0,47.0,48.0,27.0,65.0,M. Salisu,58.0,37.0,63,70.0,22.0,25.0,22.0,64.0,10.0,68.0,6.0,19,45.0
12778,16.0,9.0,67.0,54.0,43.0,56.0,44.0,36.0,59.0,64.0,41.0,10.0,16.0,17.0,52.0,15.0,31.0,11.0,24.0,47.0,28.0,35.0,P. Gori,14.0,17.0,63,51.0,19.0,16.0,12.0,26.0,69.0,35.0,59.0,38,36.0
12779,65.0,18.0,52.0,58.0,47.0,7.0,53.0,57.0,13.0,9.0,64.0,68.0,66.0,69.0,81.0,25.0,53.0,47.0,63.0,58.0,50.0,90.0,D. Djigla,46.0,61.0,63,73.0,60.0,56.0,55.0,18.0,11.0,87.0,6.0,22,72.0
12780,35.0,64.0,62.0,75.0,46.0,6.0,57.0,51.0,10.0,15.0,76.0,30.0,52.0,40.0,75.0,65.0,67.0,60.0,55.0,52.0,47.0,75.0,T. Okamoto,60.0,30.0,63,80.0,44.0,49.0,53.0,59.0,6.0,75.0,7.0,26,53.0
12781,51.0,32.0,46.0,46.0,53.0,13.0,45.0,58.0,10.0,6.0,72.0,53.0,64.0,46.0,92.0,36.0,90.0,28.0,62.0,51.0,53.0,89.0,J. Green,49.0,55.0,63,51.0,51.0,55.0,60.0,28.0,9.0,89.0,13.0,23,63.0
12782,38.0,47.0,64.0,53.0,67.0,9.0,58.0,66.0,13.0,9.0,51.0,44.0,64.0,53.0,64.0,48.0,66.0,58.0,67.0,58.0,60.0,65.0,Toni Moya,45.0,51.0,63,65.0,58.0,59.0,44.0,52.0,6.0,66.0,11.0,20,52.0
12783,36.0,58.0,54.0,45.0,48.0,13.0,79.0,60.0,11.0,10.0,66.0,45.0,69.0,36.0,79.0,56.0,87.0,56.0,60.0,48.0,38.0,79.0,J. Gaspar,58.0,37.0,63,85.0,40.0,50.0,64.0,62.0,8.0,84.0,9.0,21,56.0
12784,58.0,47.0,65.0,64.0,63.0,8.0,44.0,69.0,6.0,10.0,75.0,65.0,68.0,56.0,67.0,55.0,75.0,59.0,67.0,54.0,61.0,72.0,D. Suga,51.0,30.0,63,60.0,61.0,53.0,70.0,42.0,5.0,67.0,7.0,19,63.0
12785,51.0,25.0,52.0,58.0,58.0,9.0,36.0,59.0,12.0,8.0,54.0,55.0,67.0,48.0,78.0,28.0,78.0,40.0,65.0,54.0,53.0,75.0,R. Aabid,42.0,53.0,63,49.0,57.0,58.0,57.0,23.0,8.0,79.0,14.0,26,55.0
12786,33.0,53.0,66.0,71.0,63.0,10.0,65.0,71.0,14.0,11.0,53.0,70.0,63.0,33.0,56.0,59.0,65.0,66.0,67.0,66.0,70.0,55.0,E. Benavidez,39.0,67.0,63,55.0,40.0,43.0,58.0,58.0,11.0,52.0,15.0,29,31.0
12787,15.0,15.0,60.0,67.0,44.0,65.0,34.0,24.0,59.0,63.0,34.0,14.0,15.0,14.0,56.0,14.0,47.0,13.0,22.0,50.0,23.0,58.0,A. Cisak,11.0,19.0,63,73.0,14.0,16.0,14.0,26.0,64.0,57.0,63.0,29,24.0
12788,28.0,61.0,60.0,63.0,59.0,5.0,60.0,66.0,5.0,9.0,69.0,55.0,57.0,42.0,66.0,64.0,69.0,58.0,61.0,54.0,63.0,66.0,J. Davenport,45.0,41.0,63,72.0,33.0,41.0,53.0,58.0,7.0,64.0,7.0,19,61.0
12789,25.0,61.0,54.0,86.0,28.0,14.0,69.0,52.0,7.0,11.0,66.0,29.0,28.0,18.0,46.0,60.0,46.0,59.0,40.0,56.0,21.0,47.0,Liu Yiming,59.0,38.0,63,69.0,17.0,21.0,28.0,61.0,15.0,53.0,13.0,23,46.0
12790,47.0,60.0,62.0,67.0,66.0,11.0,62.0,64.0,8.0,8.0,66.0,46.0,59.0,53.0,71.0,61.0,73.0,60.0,62.0,51.0,63.0,71.0,C. Laprevotte,41.0,49.0,63,63.0,54.0,52.0,53.0,61.0,7.0,70.0,6.0,25,59.0
12791,53.0,54.0,54.0,38.0,64.0,6.0,50.0,65.0,10.0,9.0,53.0,62.0,68.0,59.0,78.0,53.0,80.0,45.0,61.0,54.0,62.0,70.0,Y. Dhanda,34.0,61.0,63,73.0,62.0,46.0,54.0,25.0,12.0,68.0,8.0,19,60.0
12792,31.0,68.0,72.0,51.0,59.0,9.0,55.0,42.0,7.0,14.0,63.0,40.0,60.0,28.0,59.0,71.0,73.0,63.0,61.0,43.0,31.0,57.0,L. Sapetti,65.0,47.0,63,86.0,26.0,45.0,39.0,67.0,8.0,69.0,9.0,29,34.0
12793,52.0,48.0,63.0,64.0,58.0,12.0,55.0,60.0,5.0,14.0,71.0,58.0,61.0,58.0,85.0,49.0,72.0,29.0,59.0,60.0,56.0,83.0,Brugui,58.0,61.0,63,67.0,60.0,63.0,55.0,40.0,7.0,85.0,6.0,21,59.0
12794,34.0,56.0,61.0,89.0,35.0,5.0,62.0,49.0,14.0,11.0,59.0,27.0,26.0,23.0,34.0,60.0,42.0,58.0,48.0,62.0,46.0,60.0,A. Marino,60.0,31.0,63,70.0,31.0,22.0,44.0,64.0,12.0,54.0,5.0,29,54.0
12795,42.0,55.0,67.0,59.0,65.0,8.0,63.0,68.0,9.0,7.0,77.0,55.0,62.0,48.0,68.0,54.0,70.0,55.0,67.0,61.0,63.0,68.0,P. Malicsek,53.0,45.0,63,59.0,46.0,58.0,49.0,59.0,7.0,66.0,16.0,21,59.0
12796,39.0,20.0,61.0,87.0,42.0,9.0,38.0,52.0,13.0,8.0,69.0,48.0,48.0,52.0,55.0,15.0,54.0,41.0,56.0,46.0,39.0,72.0,F. Schubert,58.0,49.0,63,66.0,67.0,55.0,31.0,30.0,7.0,70.0,13.0,23,70.0
12797,25.0,63.0,51.0,69.0,44.0,9.0,60.0,61.0,7.0,8.0,66.0,20.0,28.0,22.0,58.0,70.0,63.0,63.0,48.0,46.0,48.0,48.0,A. Yasser,58.0,26.0,63,76.0,17.0,24.0,34.0,55.0,8.0,50.0,11.0,24,36.0
12798,53.0,62.0,62.0,55.0,58.0,14.0,63.0,67.0,9.0,7.0,68.0,68.0,63.0,54.0,65.0,62.0,68.0,59.0,62.0,62.0,63.0,68.0,L. Lämmel,57.0,53.0,63,65.0,45.0,52.0,60.0,61.0,6.0,73.0,8.0,20,62.0
12799,37.0,61.0,56.0,64.0,49.0,11.0,63.0,64.0,6.0,13.0,85.0,67.0,60.0,62.0,75.0,62.0,62.0,60.0,52.0,66.0,57.0,71.0,D. Grainger,61.0,53.0,63,67.0,45.0,55.0,58.0,63.0,14.0,53.0,10.0,31,69.0
12800,34.0,63.0,59.0,70.0,45.0,14.0,61.0,59.0,12.0,12.0,65.0,45.0,61.0,41.0,54.0,65.0,48.0,65.0,56.0,46.0,46.0,64.0,P. Neumann,60.0,43.0,63,55.0,30.0,54.0,60.0,59.0,10.0,61.0,7.0,20,36.0
12801,37.0,35.0,60.0,60.0,43.0,15.0,50.0,53.0,7.0,10.0,62.0,53.0,67.0,64.0,75.0,35.0,74.0,11.0,66.0,60.0,38.0,78.0,C. Ngonge,55.0,60.0,63,63.0,62.0,58.0,42.0,40.0,7.0,76.0,8.0,18,65.0
12802,48.0,36.0,58.0,40.0,62.0,12.0,53.0,60.0,11.0,8.0,61.0,58.0,68.0,60.0,77.0,42.0,83.0,31.0,67.0,59.0,58.0,65.0,Domingos Quina,34.0,48.0,63,51.0,50.0,55.0,54.0,42.0,12.0,74.0,6.0,18,58.0
12803,42.0,64.0,59.0,56.0,59.0,11.0,63.0,70.0,11.0,9.0,54.0,49.0,59.0,45.0,60.0,64.0,57.0,57.0,59.0,56.0,66.0,65.0,L. Sörensen,62.0,56.0,63,61.0,48.0,47.0,55.0,58.0,13.0,63.0,11.0,18,61.0
12804,48.0,25.0,70.0,47.0,43.0,10.0,67.0,57.0,8.0,10.0,48.0,41.0,76.0,39.0,81.0,28.0,75.0,29.0,63.0,67.0,44.0,77.0,Y. Lawal,34.0,52.0,63,83.0,62.0,49.0,58.0,22.0,13.0,82.0,8.0,20,59.0
12805,52.0,22.0,62.0,59.0,58.0,7.0,52.0,58.0,8.0,11.0,76.0,70.0,61.0,59.0,79.0,26.0,83.0,41.0,59.0,62.0,58.0,88.0,S. McCartan,49.0,59.0,63,64.0,58.0,62.0,56.0,26.0,7.0,91.0,11.0,24,62.0
12806,63.0,60.0,61.0,56.0,51.0,8.0,53.0,64.0,12.0,8.0,74.0,46.0,65.0,64.0,72.0,62.0,73.0,58.0,66.0,60.0,63.0,63.0,M. Rasner,49.0,48.0,63,62.0,56.0,53.0,54.0,60.0,5.0,68.0,14.0,23,70.0
12807,36.0,63.0,52.0,68.0,45.0,11.0,62.0,61.0,15.0,9.0,75.0,29.0,51.0,40.0,67.0,62.0,62.0,55.0,59.0,63.0,55.0,68.0,M. Facchinetti,48.0,51.0,63,59.0,36.0,52.0,63.0,66.0,7.0,70.0,8.0,27,62.0
12808,48.0,51.0,67.0,68.0,52.0,9.0,38.0,59.0,16.0,10.0,82.0,48.0,58.0,48.0,74.0,52.0,70.0,25.0,56.0,55.0,58.0,77.0,Park Jong Jin,56.0,59.0,63,76.0,56.0,62.0,58.0,64.0,13.0,83.0,15.0,31,56.0
12809,60.0,24.0,56.0,63.0,58.0,14.0,56.0,59.0,8.0,15.0,61.0,48.0,66.0,62.0,66.0,27.0,68.0,35.0,64.0,59.0,46.0,72.0,E. Lee,58.0,60.0,63,57.0,63.0,62.0,50.0,26.0,14.0,70.0,9.0,23,61.0
12810,47.0,35.0,58.0,72.0,44.0,7.0,60.0,62.0,7.0,10.0,69.0,46.0,60.0,55.0,65.0,28.0,58.0,33.0,58.0,55.0,57.0,71.0,M. Al Saiari,68.0,40.0,63,81.0,63.0,62.0,44.0,36.0,10.0,70.0,7.0,25,59.0
12811,16.0,11.0,65.0,70.0,40.0,63.0,23.0,24.0,59.0,59.0,36.0,14.0,13.0,13.0,38.0,15.0,37.0,19.0,23.0,57.0,27.0,40.0,G. Singh Sandhu,18.0,15.0,63,51.0,13.0,16.0,20.0,23.0,62.0,42.0,64.0,26,14.0
12812,30.0,65.0,57.0,58.0,34.0,8.0,54.0,59.0,15.0,14.0,73.0,29.0,59.0,33.0,56.0,69.0,76.0,63.0,43.0,53.0,55.0,65.0,J. Pendant,48.0,34.0,63,57.0,31.0,50.0,62.0,63.0,12.0,69.0,8.0,21,25.0
12813,46.0,21.0,60.0,70.0,52.0,8.0,30.0,59.0,7.0,7.0,59.0,41.0,58.0,57.0,57.0,15.0,48.0,17.0,65.0,56.0,33.0,60.0,A. Gaich,63.0,61.0,63,62.0,65.0,66.0,38.0,19.0,14.0,58.0,14.0,19,55.0
