,Volleys,SlidingTackle,Reactions,Strength,Vision,GKDiving,Aggression,ShortPassing,GKHandling,GKKicking,Stamina,Curve,Dribbling,LongShots,Agility,StandingTackle,Balance,Marking,BallControl,Composure,LongPassing,SprintSpeed,Name,HeadingAccuracy,Penalties,Overall,Jumping,Finishing,Positioning,Crossing,Interceptions,GKPositioning,Acceleration,GKReflexes,Age,ShotPower
13966,46,47,60,78,61,6,60,61,11,13,78,54,55,56,53,53,50,44,60,65,54,53,S. Houston,59,57,61,60,56,61,50,58,14,62,16,27,55
13967,46,19,57,33,46,12,32,52,12,8,42,47,59,63,77,21,91,15,63,60,35,73,M. Mara,64,65,61,68,65,54,30,12,8,74,10,20,60
13968,28,64,62,62,45,15,64,66,11,8,67,48,61,39,71,61,71,67,66,60,58,70,T. Zündel,57,42,61,60,43,43,60,60,13,69,14,29,48
13969,56,44,57,58,66,14,51,67,7,12,35,72,65,60,74,44,57,46,65,70,62,60,T. Bendiksen,51,67,61,65,56,67,67,48,12,64,8,27,60
13970,37,57,51,56,44,11,57,59,8,7,64,48,62,58,63,54,60,55,61,48,53,88,C. Bramall,39,34,61,47,33,51,51,59,14,88,12,21,55
13971,21,66,52,62,32,14,47,50,5,11,73,29,55,23,74,61,67,54,53,55,32,76,M. Dombrowka,43,32,61,63,26,47,55,55,6,73,6,25,26
13972,42,60,55,63,53,7,62,60,11,12,64,44,55,36,58,61,63,58,57,51,56,70,Torres,55,49,61,65,39,42,47,62,11,70,9,20,59
13973,45,22,51,54,51,10,35,43,11,9,46,49,64,53,72,28,72,21,60,66,41,87,I. Wadji,47,50,61,46,54,61,56,22,13,86,8,22,60
13974,55,21,57,83,48,6,66,43,7,16,77,44,51,47,47,28,56,25,58,60,28,51,D. Wright,65,66,61,69,61,62,32,30,15,53,11,32,66
13975,31,61,58,61,50,13,68,47,12,15,75,32,54,31,58,62,69,58,56,52,42,79,A. Kojić,50,38,61,73,29,33,44,60,12,76,9,21,45
13976,32,60,57,55,54,9,53,59,15,10,69,35,60,32,67,58,62,58,59,60,52,71,S. Crone,47,33,61,62,31,48,54,54,13,71,12,22,33
13977,34,12,45,62,43,7,26,51,12,14,80,36,61,40,90,18,92,13,59,55,41,91,T. Buhagiar,51,63,61,68,61,64,48,24,13,90,9,19,49
13978,29,59,48,61,28,8,55,62,10,13,59,29,27,19,35,69,60,63,48,42,51,61,I. Marconi,59,45,61,74,25,25,24,52,14,47,6,27,40
13979,10,10,57,66,28,60,38,35,58,59,37,13,15,12,57,10,60,10,30,23,33,42,A. Falch,11,23,61,63,10,16,16,23,59,31,63,25,35
13980,38,66,57,58,36,16,58,47,11,14,54,32,38,22,48,68,71,58,46,51,29,52,T. James,62,46,61,73,28,32,29,60,7,62,9,21,46
13981,24,59,56,74,37,11,67,54,11,7,57,23,36,21,50,60,51,57,55,55,46,51,M. Caufriez,61,33,61,62,18,22,27,56,8,51,6,20,42
13982,55,17,59,33,62,11,37,54,6,13,63,39,63,59,74,21,93,13,60,54,44,76,E. Ozuna,52,68,61,62,63,57,46,19,6,74,14,21,53
13983,25,64,54,72,32,6,45,57,13,12,65,25,36,21,71,66,64,58,49,47,30,58,K. Ono,61,36,61,76,18,47,22,56,7,60,7,27,33
13984,45,61,55,62,61,5,54,65,10,14,62,50,64,61,70,66,67,59,69,61,60,78,H. Kawabe,33,48,61,63,48,46,52,50,15,74,8,21,59
13985,55,24,62,78,59,15,64,59,11,14,71,27,55,34,50,23,57,27,58,57,35,68,M. Smith,62,60,61,64,58,61,57,28,8,63,11,25,63
13986,33,60,52,58,40,16,58,64,12,7,70,32,59,33,58,60,71,57,62,52,50,61,J. Phojo,45,42,61,64,34,55,63,57,15,68,11,24,34
13987,44,50,59,58,61,6,49,65,12,9,52,54,64,51,66,55,69,47,66,59,66,68,D. Sow,52,54,61,63,45,61,56,40,7,65,8,20,62
13988,28,61,68,64,41,13,50,45,9,13,54,22,24,23,60,63,60,67,50,58,34,57,J. Kamata,60,36,61,76,24,29,42,52,10,57,9,31,39
13989,59,14,52,72,49,14,43,46,10,5,60,64,60,57,71,13,63,15,56,57,40,70,K. Saito,62,62,61,72,65,58,34,19,8,63,7,28,58
13990,28,63,51,56,33,13,56,37,5,14,66,33,35,36,51,66,77,60,54,50,34,65,S. Erimuya,59,44,61,73,29,25,31,63,7,67,8,19,42
13991,25,60,46,62,26,7,53,56,12,10,63,30,40,21,57,62,57,61,60,49,41,65,L. Heynke,62,27,61,75,28,36,56,56,8,62,12,17,37
13992,61,34,60,48,62,14,35,56,6,6,52,48,69,33,80,30,68,28,58,67,47,70,A. Benchaib,41,58,61,37,52,56,55,18,6,76,9,19,53
13993,57,16,52,21,67,12,22,63,13,10,34,62,68,55,84,15,92,10,66,48,44,74,P. Karlsson Lagemyr,33,36,61,85,51,44,52,14,15,83,12,20,37
13994,8,13,55,69,35,63,24,27,59,58,19,10,14,9,21,10,23,6,18,28,23,20,R. Laidlaw,10,17,61,31,6,8,11,6,62,29,59,24,20
13995,35,57,61,62,55,15,62,67,5,10,70,48,57,38,65,60,71,56,63,54,60,64,M. Jansen,54,47,61,72,39,54,53,58,8,67,7,24,55
13996,28,60,64,42,58,5,76,62,14,13,71,64,56,29,65,63,87,59,60,60,58,63,J. Torres,48,49,61,56,39,30,48,54,10,79,10,17,50
13997,40,62,55,67,14,5,57,55,7,5,68,37,57,32,56,60,59,66,62,60,49,67,D. Vitturini,54,12,61,63,13,14,48,57,7,62,13,20,39
13998,48,12,49,61,50,14,31,58,12,13,62,43,56,47,56,15,64,13,65,46,34,68,A. Fontana,58,62,61,71,63,62,35,12,14,72,16,21,57
13999,41,59,51,65,59,7,30,57,13,11,56,39,53,55,66,54,69,62,55,63,31,78,R. Tumilty,63,59,61,61,42,47,63,61,15,77,14,20,53
14000,36,58,55,61,61,6,55,68,6,13,59,41,58,55,66,57,55,51,61,51,63,67,E. Ojeda,55,56,61,59,49,45,50,53,14,61,12,19,62
14001,55,19,44,84,47,8,54,54,10,13,58,32,52,54,57,22,42,26,59,60,47,67,Y. Mamilonne,70,56,61,61,62,60,30,20,10,71,8,25,54
14002,36,45,55,71,47,12,73,63,9,15,64,44,64,39,52,48,63,40,72,46,53,72,D. Bejarano,48,53,61,56,33,58,56,44,14,71,10,23,51
14003,32,69,58,56,34,15,51,46,8,6,56,36,31,22,38,68,58,60,36,48,42,62,Guti,60,41,61,68,30,26,37,64,10,60,14,22,45
14004,15,15,66,70,15,61,30,19,58,59,33,15,15,13,58,13,39,11,14,62,24,55,K. Letheren,16,11,61,69,11,13,17,23,58,52,61,29,23
14005,32,56,61,66,61,8,61,67,15,11,67,38,54,40,55,63,58,58,64,56,58,64,Luis Perea,44,45,61,61,31,52,49,57,11,56,9,19,55
14006,21,58,50,72,45,5,61,55,9,13,65,33,52,30,57,62,51,59,55,55,46,65,E. Pinnock,60,31,61,65,20,36,42,59,6,71,8,24,42
14007,39,60,58,62,55,12,68,51,10,15,79,54,50,35,62,58,59,55,51,51,52,71,T. Björkström,57,28,61,75,35,47,62,60,15,62,16,26,42
14008,63,40,48,30,60,13,46,61,11,7,50,58,69,44,71,35,78,44,62,52,55,68,Sebas Moyano,37,49,61,53,47,58,52,26,8,71,13,20,43
14009,61,59,53,42,50,16,44,65,11,12,62,54,65,53,68,53,79,46,69,52,61,65,Álex Mozo,47,66,61,47,55,60,52,54,13,71,12,22,50
14010,29,13,42,59,29,59,25,26,58,65,45,11,19,29,39,12,39,7,19,28,19,29,J. Klinsmann,14,13,61,49,5,8,14,14,63,29,66,20,39
14011,30,68,49,70,33,6,55,38,7,12,62,33,33,26,41,68,39,61,36,58,30,49,P. Hristov,61,46,61,66,24,29,36,56,15,62,7,18,51
14012,52,21,53,74,51,10,30,49,7,8,50,43,58,64,52,21,44,17,56,52,32,54,A. Sikoev,63,70,61,69,72,54,41,17,14,56,12,22,59
14013,52,54,55,69,60,7,60,63,11,8,55,54,63,65,66,56,71,50,62,53,62,65,A. Haidara,44,44,61,69,58,53,47,51,7,60,10,19,62
14014,63,57,60,43,65,9,51,68,14,11,40,81,67,59,78,55,74,41,66,62,65,66,M. Cuisance,43,61,61,59,56,52,69,26,8,77,15,17,70
14015,37,61,54,73,61,7,62,65,11,11,59,55,60,48,59,62,49,60,62,60,62,62,Xemi,51,41,61,61,44,58,58,57,9,63,9,22,56
14016,50,20,60,41,50,6,30,63,11,7,50,45,70,45,72,25,75,19,58,57,55,68,S. Ahmed-Kadi,33,59,61,44,60,55,60,25,12,70,7,20,58
14017,33,44,53,63,51,15,45,62,12,14,78,40,63,39,58,41,70,33,55,52,56,68,M. Kato,43,49,61,65,49,54,64,45,9,67,8,26,54
14018,21,67,60,71,49,7,49,55,7,14,60,41,51,34,51,65,62,63,49,55,52,55,M. Warcholak,46,67,61,65,26,52,59,58,9,67,13,27,43
14019,47,29,50,59,53,10,30,62,8,7,56,49,61,48,53,29,72,32,67,51,55,71,J. Álvarez,39,59,61,46,53,51,61,25,13,67,6,21,64
14020,53,47,65,56,43,7,60,66,8,6,59,60,53,53,55,48,54,47,61,59,61,71,S. Zenjov,53,49,61,61,61,64,57,48,12,69,6,28,59
14021,12,19,59,33,50,57,28,13,56,57,43,15,14,12,52,12,25,20,19,41,16,54,K. Fickentscher,11,13,61,66,13,13,20,22,59,46,69,28,24
14022,14,14,58,66,30,59,29,30,62,63,30,13,14,18,39,13,50,14,25,58,28,27,Y. Gutiérrez,13,23,61,67,13,14,12,22,60,44,57,36,23
14023,48,46,59,66,66,12,44,68,16,7,79,50,55,33,75,45,60,44,62,59,60,72,N. Gavory,47,49,61,75,44,54,46,28,9,71,16,22,51
14024,46,14,57,60,53,10,33,51,5,7,57,49,61,55,70,19,68,19,62,58,38,70,S. Sow,59,46,61,79,65,59,40,19,14,74,10,20,56
14025,48,53,60,71,59,10,67,60,6,14,90+7,31,49,54,84,59+7,83,52,58,60,60-3,80,M. Byrne,49,62,61,87,45,57,49,54,8,78,9,28,60
14026,30,59,54,45,34,14,66,54,13,6,90,41,53,26,77,57,77,56,46,32,54,76,H. Al Jayzani,45,37,61,70,30,48,55,55,11,80,12,24,51
14027,40,28,43,51,51,12,40,61,11,5,48,47,65,50,70,30,69,27,64,50,57,67,Santi Samanes,44,62,61,37,60,56,59,22,15,71,12,21,55
14028,10,12,55,59,17,59,30,29,60,59,32,10,10,8,28,13,39,14,22,23,23,43,L. Bonnefoi,8,22,61,72,9,13,12,18,64,42,62,33,23
14029,48,47,56,53,61,13,58,69,14,11,55,41,56,47,61,45,75,36,62,48,63,68,M. Sosa,53,54,61,60,53,60,48,48,7,63,12,21,61
14030,42,48,58,52,65,15,48,68,12,11,49,53,61,42,63,53,62,45,65,60,65,57,Sergio Arribas,39,46,61,60,41,53,51,30,6,56,14,21,51
14031,29,60,57,72,43,7,51,56,9,13,65,21,38,21,45,62,55,59,46,56,58,66,M. Degerlund,58,32,61,71,17,32,41,60,6,63,14,19,33
14032,48,16,50,54,51,8,36,60,7,10,53,66,65,52,78,18,77,15,62,47,46,82,D. Geurts,34,42,61,65,43,52,54,15,8,87,15,22,62
14033,35,55,54,29,54,6,64,68,15,15,64,40,60,44,85,59,78,57,58,66,59,73,M. Al Enazi,47,44,61,61,57,48,56,56,6,72,9,33,49
14034,59,22,58,53,56,13,52,59,10,13,57,57,64,58,71,27,77,21,62,53,53,74,H. Wolf,54,64,61,56,63,48,44,28,6,76,8,18,63
14035,26,57,52,74,30,7,60,44,6,9,61,26,40,30,47,62,50,59,43,41,42,64,F. Garcés,61,43,61,69,32,28,28,59,12,61,13,17,44
14036,11,14,58,54,30,62,22,20,59,59,28,11,11,8,46,11,43,16,19,22,19,40,D. Zeaiter,11,19,61,69,9,5,12,11,57,41,61,22,12
14037,49,63,53,74,53,8,75,63,6,12,94,59,57,55,68,65,69,61,58,54,58,80,S. Sinclair,55,53,61,68,53,57,56,66,8,86,11,29,55
14038,43,62,68,65,56,9,68,55,14,16,66,57,56,43,66,62,61,59,57,61,54,54,S. Larsson,46,39,61,73,41,41,58,66,12,53,9,34,55
14039,54,28,57,79,45,14,70,51,7,7,69,33,47,43,64,45,58,30,61,53,31,59,H. Johansen,66,55,61,74,60,63,27,22,8,62,12,24,63
14040,64,19,58,57,55,16,39,59,13,9,59,54,70,60,64,17,62,22,61,51,43,66,W. Jobello,62,64,61,57,63,52,55,29,9,65,12,23,68
14041,48,18,63,60,55,7,31,54,9,12,70,35,64,60,74,11,70,17,65,52,49,76,W. Mena,53,64,61,65,53,60,47,12,9,75,8,29,61
14042,48,57,52,45,53,6,67,69,8,14,65,41,62,51,60,60,78,54,60,55,59,65,M. Laínez,60,52,61,63,54,57,56,66,7,65,10,21,53
14043,40,49,43,34,65,13,46,64,7,6,60,54,64,39,59,39,88,38,61,57,62,69,J. Ertlthaler,43,54,61,77,42,63,42,23,10,73,6,20,57
14044,41,46,64,32,53,8,32,67,13,6,54,46,73,48,80,55,92,57,66,54,56,77,J. Quintero,26,46,61,34,56,51,61,58,13,76,11,20,36
14045,28,60,51,73,29,12,71,32,9,10,58,26,30,21,46,62,33,67,38,58,24,50,V. Golemić,51,35,61,74,26,26,28,57,13,54,10,26,36
14046,36,57,64,66,39,10,71,57,13,8,81,36,52,35,60,61,54,62,58,52,51,69,A. Obinwa,62,42,61,69,37,38,39,59,7,62,11,20,49
14047,44,18,54,56,54,11,39,53,15,9,55,48,57,57,52,22,56,23,56,56,40,58,G. Gori,69,76,61,65,67,57,36,19,6,55,6,18,63
14048,31,62,65,53,33,8,65,55,9,13,56,34,55,30,63,67,81,66,33,51,34,75,T. David,39,29,61,64,27,44,49,68,6,73,10,20,32
14049,48,21,45,46,56,12,41,52,6,10,65,54,63,61,78,20,70,23,64,64,46,80,S. Lobjanidze,38,60,61,54,64,54,54,20,11,76,13,22,65
14050,48,63,55,66,52,6,57,62,6,6,64,46,61,40,78,64,69,47,61,62,58,83,C. Ezeh,58,52,61,74,38,55,55,62,15,81,6,19,60
14051,25,58,66,74,39,8,67,52,10,13,74,45,54,21,82,56,81,49,55,59,32,75,F. Vecchione,46,31,61,69,28,50,54,55,9,82,10,26,23
14052,56,26,48,83,41,9,51,57,16,16,68,48,58,61,56,32,45,41,59,50,46,67,P. Garita,58,62,61,64,59,57,49,26,12,72,11,22,61
14053,47,24,55,75,40,12,61,49,11,14,71,34,57,57,63,26,66,22,54,49,33,77,A. Onaiwu,59,60,61,71+2,55,63,34,24,8,77,9,21,65
14054,25,58,50,67,32,15,56,60,9,15,55,28,42,32,55,63,72,60,44,55,56,65,J. Gundersen,61,37,61,84,28,28,23,54,10,63,8,21,39
14055,39,52,60,55,65,8,54,60,5,13,50,49,61,54,55,59,65,43,58,43,64,63,Víctor López,46,60,61,57,57,58,45,63,9,64,9,20,48
14056,52,15,54,45,65,13,64,64,12,15,69,46,68,49,71,13,82,16,62,53,51,76,M. Listkowski,50,66,61,62,60,40,36,19,16,77,11,19,56
14057,8,10,49,53,50,68,27,30,61,54,25,14,30,9,44,11,45,7,27,36,28,29,M. Schubert,10,12,61,72,8,4,12,8,51,48,66,19,15
14058,18,13,58,53,35,63,21,29,59,56,27,13,17,19,37,15,41,17,26,32,30,39,M. Branderhorst,12,23,61,55,15,4,17,10,59,40,60,23,21
14059,20,56,57,78,29,9,66,38,15,13,64,23,32,20,38,59,55,60,41,57,27,64,A. Berntsson,59,19,61,65,21,23,23,58,10,59,8,21,33
14060,43,50,58,44,60,8,49,68,7,13,57,42,64,30,73,56,85,54,66,55,64,67,K. Al Samiri,43,45,61,53,41,46,48,56,9,64,12,20,52
14061,38,45,63,48,55,6,40,68,10,10,41,47,60,45,56,43,64,40,64,58,64,62,Olabe,44,44,61,56,57,56,57,32,6,62,13,21,59
14062,46,41,43,58+10,61,13,38,64,10,10,61+30,62,65+3,63+10,68+10,43,68,34,64,57,57,70+15,S. Amallah,37,50,61,67+16,41,43,65,29,8,66,14,20,67+10
14063,48,22,56,60,55,8,27,53,7,6,58,41,66,48,62,31,68,26,61,56,52,73,G. Terrani,46,55,61,44,62,61,58,25,10,71,10,22,61
14064,10,10,52,51,56,65,40,25,59,60,24,12,20,11,32,10,51,11,25,42,28,33,B. Pindroch,13,15,61,59,10,10,11,24,60,28,61,25,23
14065,28,53,56,73,31,7,64,51,12,8,59,33,56,46,56,66,53,57,53,68,34,54,R. Okunorobo,71,54,61,30,34,31,47,57,14,44,10,28,67
14066,13,14,61,67,28,62,18,27,59,58,22,18,16,14,35,15,48,20,20,30,19,49,G. Guerrieri,19,23,61,54,13,16,12,23,59,41,61,21,23
14067,33,62,59,67,45,11,58,40,7,14,65,35,40,28,60,64,54,59,42,51,28,64,M. Osores,63,45,61,66,29,34,28,60,7,65,9,20,46
14068,53,57,55,57,50,11,75,61,15,8,87,58,57,45,76,58,57,56,55,55,55,67,I. Bermingham,55,41,61,80,42,58,60,52,16,71,10,28,55
14069,59,20,51,77,55,10,55,49,10,6,58,46,58,51,58,15,56,13,61,50,32,59,D. Subotić,66,63,61,62,58,62,39,33,10,63,7,28,60
14070,56,55,56,67,60,12,71,65,16,7,76,39,53,58,70,57,75,54,60,63,61,65,D. McAllister,57,59,61,74,40,43,60,68,12,58,12,28,67
14071,13,18,50,37,43,64,20,27,59,68,21,9,14,14,26,18,16,19,14,12,26,36,A. Tozzo,10,25,61,54,12,13,11,19,60,31,61,24,20
14072,49,21,54,64,57,14,59,50,13,9,55,34,53,57,48,27,67,23,60,55,33,53,Y. Çoban,74,72,61,65,63,59,32,19,8,48,12,20,63
14073,32,63,44,68,31,11,42,39,5,12,48,41,47,41,48,69,52,69,48,56,37,66,M. Gabbia,59,42,61,69,22,23,36,52,14,62,14,17,52
14074,38,66,57,68,50,13,62,66,10,6,57,44,56,43,64,61,70,57,58,43,63,66,Flavio,57,48,61,84,51,45,47,53,10,64,13,21,56
14075,49,36,51,31,46,8,32,58,14,12,59,50,65,47,87,36,88,43,63,50,54,83,M. Zaracho,41,57,61,55,55,49,53,27,6,86,9,19,58
14076,54,57,54,55,49,11,49,56,6,11,66,52,59,50,69,60,78,59,60,52,55,72,A. Benítez,42,59,61,36,40,44,58,63,11,73,13,21,68
14077,50,18,57,70,55,5,30,52,15,12,56,50,58,60,61,20,40,22,59,52,36,68,H. Wright,62,64,61,60,62,55,41,13,8,64,9,19,58
14078,64,17,53,34,53,16,33,60,15,10,57,58,69,65,63,22,63,15,74,62,35,46,Dani Iglesias,62,70,61,66,71,59,44,15,14,53,7,21,48
14079,53,21,50,42,47,7,50,65,13,8,74,57,72,49,71,22,73,23,72,59,63,66,M. Gatto,46,59,61,56,50,48,53,13,9,72,8,21,66
14080,24,60,52,74,43,10,63,51,15,10,60,41,36,21,59,63,62,59,52,53,47,64,R. Seigers,57,27,61,63,20,31,38,57,9,60,15,19,37
14081,48,44,48,59,66,10,33,66,5,12,57,63,54,55,75,38,76,37,63,71,60,67,M. Meulensteen,38,56,61,44,44,56,62,22,8,72,14,17,62
14082,40,34,60,56,49,11,59,45,14,12,51,41,59,62,59,40,57,35,55,55,45,66,J. Tuominen,64,72,61,65,62,65,35,32,6,70,14,21,55
14083,11,14,45,37,35,61,22,19,60,60,40,12,12,13,38,11,56,13,18,25,30,47,T. Smith,13,14,61,65,11,11,11,15,60,45,65,21,16
14084,22,65,58,72,36,14,66,54,14,11,62,30,34,26,53,62,60,55,44,43,48,47,D. Petrovic,52,34,61,72,26,22,30,62,12,62,12,24,40
14085,49,57,69,54,56,9,59,67,11,12,68,49,53,53,75,60,79,65,56,55,60,77,Kim Sang Won,51,47,61,63,52,60,45,51,14,77,15,25,45
14086,12,12,58,73,16,60,21,22,59,57,32,13,10,11,33,10,48,11,22,22,20,48,R. Wulle,17,22,61,55,12,11,11,19,59,44,62,23,18
14087,44,62,55,73,55,11,71,63,15,14,82,53,61,56,62,58,54,56,58,55,58,64,H. Al Habib,63,35,61,61,57,56,43,57,13,58,8,22,62
14088,41,22,47,28,57,7,31,49,8,9,51,52,65,46,84,25,86,29,64,48,42,86,A. Al Khulaif,33,53,61,40,42,64,57,21,6,89,10,20,54
14089,68,49,60,55,62,13,41,62,11,6,59,63,59,60,72,53,69,47,63,64,61,65,E. Banda,46,48,61,53,53,47,39,22,7,77,14,19,73
14090,29,62,52,72,37,14,64,37,8,13,60,28,32,29,43,65,55,58,43,54,30,58,N. Casale,56,45,61,66,24,33,37,62,13,58,9,19,42
14091,53,44,59,34,63,6,57,65,8,13,64,56,58,55,57,44,65,33,64,58,61,64,M. Rocca,47,57,61,62,45,60,58,47,5,63,10,21,59
14092,40,59,63,44,50,6,55,72,7,14,61,65,55,58,60,50,73,50,59,50,65,65,L. Walsh,55,55,61,61,42,58,50,49,11,63,9,19,71
14093,25,64,52,46,35,15,44,41,9,10,66,36,60,21,71,64,71,62,56,58,28,67,F. Castillo,44,37,61,73,37,44,63,60,15,65,7,27,26
14094,15,12,52,70,33,61,36,28,63,66,21,16,12,14,24,13,31,13,18,57,32,23,K. Christensen,13,13,61,57,14,12,20,24,61,20,57,37,15
14095,23,53,54,91,28,11,47,57,8,10,58,21,32,23,47,59,43,58,42,44,25,37,D. Arboleda,71,40,61,38,16,26,27,58,13,53,8,22,34
14096,27,59,55,61,50,8,51,60,7,11,57,52,57,39,68,60,72,57,61,42,50,76,E. Sakic,52,36,61,62,35,54,60,59,11,74,12,26,42
14097,37,29,44,38,55,7,34,56,14,11,55,48,67,46,72,28,86,21,66,45,56,72,L. Gambin,38,46,61,58,57,57,57,21,10,69,15,24,45
14098,26,58,54,78,26,10,57,45,11,9,60,28,29,23,39,62,49,56,40,54,38,41,V. Selimović,65,41,61,77,21,20,32,57,6,41,9,20,47
14099,45,53,57,75,57,10,62,61,6,16,79,49,53,51,61,57,56,53,59,59,57,52,M. Albornoz,60,66,61,75,48,52,48,64,7,50,13,29,56
14100,39,56,53,73,54,9,75,59,13,13,71,48,51,43,62,59,66,59,57,55,57,66,N. Brandenburger,64+2,52,61,71+9,30,48,41,58,13,67,9,22,57
14101,38,64,57,61,54,14,60,64,6,11,66,40,61,45,56,61,68,59,64,61,57,56,Woo Sang Ho,47,44,61,65,40,44,39,55,11,64,15,24,46
14102,48,21,49,59,56,11,38,59,8,14,59,60,65,46,69,20,74,18,63,47,49,67,D. Raum,39,49,61,58,52,54,63,24,12,69,6,19,53
14103,18,10,63,51,50,64,17,27,57,59,21,19,14,14,33,12,22,17,22,58,21,35,M. Reule,15,29,61,42,15,13,18,24,55,34,62,23,26
14104,49,37,51,52,59,10,43,62,11,12,54,54,65,48,78,42,77,29,63,52,58,67,J. Gerezgiher,46,54,61,54,52,55,54,31,8,76,15,21,57
14105,29,63,65,64,68,14,60,64,6,11,62,64,53,55,63,55,61,55,57,52,60,61,J. Geissmann,58,40,61,67,52,59,50,50,10,64,6,24,61
14106,49,51,50,64,52,12,65,68,7,8,73,61,54,49,43,59,61,64,64,63,67,63,J. Houghton,50,39,61,73,49,50,44,55,11,71,15,21,50
14107,20,56,56,54,30,6,60,52,7,12,82,28,55,22,85,57,60,54,54,50,55,86,K. Miś,50,30,61,63,20,37,47,55,6,86,8,21,21
14108,49,23,61,56,49,6,30,55,5,12,54,48,65,58,55,22,64,22,52,46,38,57,L. Amarilla,67,68,61,61,71,54,34,13,14,58,9,21,57
14109,30,61,54,71,54,15,76,53,13,13,54,36,16,25,40,65,36,59,31,50,32,48,T. Masukawa,58,37,61,68,18,30,30,55,15,45,6,37,33
14110,33,54,52,52,45,14,59,56,13,11,70,46,50,47,56,59,64,58,56,51,51,79,L. Byrne,52,43,61,73,35,48,59,55,11,76,11,23,49
14111,33,60,62,59,45,10,54,52,15,13,72,60,49,47,76,60,71,61,55,55,47,73,D. Butler,50,35,61,83,39,31,54,57,6,74,15,22,43
14112,8,13,58,52,40,63,16,17,59,57,30,14,8,5,46,14,42,6,12,37,27,42,Park Dae Han,11,10,61,58,8,5,11,7,57,42,63,21,20
14113,55,28,45,35,57,16,37,49,15,8,73,52,68,62,91,32,72,22,61,56,54,82,M. Elito,29,59,61,63,44,46,60,18,7,86,12,27,64
14114,22,58,58,69,59,15,55,61,11,8,82,36,63,34,87,60,76,62,63,62,59,83,E. Hewitt,45,22,61,63,53,51,63,56,12,83,13,23,26
14115,46,60,56,79,43,1,86,64,1,1,79,39,55,46,62,57,73,50,60,60,60,58,D. MacKinnon,53,61,61,68,53,56,47,52,1,58,1,31,67
14116,46,18,50,75,34,9,29,55,7,5,72,38,58,48,57,22,60,19,59,38,38,65,T. Sandoval,64,53,61,70,63,59,30,18,8,65,6,18,62
14117,32,58,54,77,42,6,51,52,11,11,48,22,45,43,58,64,61,59,52,64,53,34,F. Sulmoni,58,44,61,74,39,43,48,57,9,33,9,31,47
14118,45,32,52,37,53,12,32,57,7,9,39,60,63,42,90,40,91,28,61,65,54,72,A. Jagiełło,33,54,61,74,61,63,62,40,9,78,13,22,59
14119,27,53,57,39,63,9,52,63,10,5,66,30,60,37,87,57,84,56,61,66,61,69,J. Caletti,45,38,61,56,38,60,53,59,12,72,13,18,45
14120,59,26,50,55,55,7,55,55,6,17,70,50,59,56,84,33,80,25,56,54,44,83,R. Mitchell,47,50,61,56,55,56,59,32,6,85,10,21,55
14121,31,61,55,73,25,12,59,40,13,7,60,30,26,30,39,62,42,60,44,55,30,64,B. Richards-Everton,59,41,61,69,25,20,34,57,11,62,13,25,33
14122,44,45,58,48,45,9,54,66,16,14,38,34,60,58,56,41,59,39,57,55,58,79,S. Nimely,45,45,61,76,67,60,42,39,9,78,15,18,56
14123,27,63,51,79,32,10,59,52,8,9,69,22,38,22,36,61,53,55,44,51,43,73,Bueno,50,49,61,84,20,23,27,57,15,70,7,21,56
14124,60,30,57,60,62,11,55,49,12,14,64,48,56,53,72,31,71,34,59,64,44,67,M. Cullen,63,58,61,82,62,65,49,39,15,67,12,25,58
14125,21,61,49,72,33,7,68,46,7,11,60,29,23,15,61,62,52,59,48,42,52,80,K. Machida,52,35,61,63,24,28,27,60,14,80,7,19,48
14126,52,53,47,47,65,11,43,68,9,9,34,69,67,54,68,54,74,42,61,60,62,64,A. Babacan,47,52,61,51,48,43,65,29,6,74,7,17,55
14127,42,58,64,70,59,14,70,68,12,13,82,50,51,40,72,51,81,55,63,64,54,49,S. McAllister,54,47,61,82,42,49,48,60,12,49,15,29,50
14128,62,13,56,72,39,6,36,51,15,15,57,53,57,55,61,14,50,19,58,58,38,60,R. Espejord,60,55,61,85,62,62,42,17,12,60,8,21,58
14129,33,65,58,61,44,10,56,51,11,13,52,35,62,32,62,66,65,59,59,54,43,67,A. Laïdouni,47,40,61,66,32,47,63,59,14,66,13,20,26
14130,54,65,63,65,68,15,71,63,9,8,40,55,58,55,58,58,59,57,60,66,59,33,A. Smith,65,61,61,62,56,61,57,61,12,40,16,36,53
14131,61,24,52,54,51,12,45,56,9,14,49,48,57,60,67,16,72,16,61,52,38,53,Juan Delgado,57,62,61,67,63,62,45,17,10,68,13,23,70
14132,47,22,54,52,58,9,33,53,16,10,43,53,58,61,70,18,79,19,61,53,40,65,Tamayo,60,70,61,62,64,56,45,15,6,66,10,22,64
14133,45,16,44,74,43,10,33,49,10,12,71,42,59,50,72,21,61,19,61,59,35,77,A. Fisher,61,62,61,72,62,60,36,16,13,80,11,27,54
14134,46,20,60,59,68,12,54,59,8,7,45,30,57,57,54,24,57,22,57,45,42,56,G. Martin,64,57,61,61,60,59,34,24,15,64,7,26,67
14135,24,62,45,66,23,9,62,56,6,10,70,27,27,23,45,64,59,63,44,48,41,52,Luan,60,31,61,68,19,30,26,57,9,60,10,21,36
14136,26,59,55,76,34,15,51,63,9,12,66,37,31,46,37,58,42,63,48,54,59,56,N. Vemmelund,64,51,61,65,31,26,61,57,15,47,9,24,41
